Time (s),VGS_A,VGS_B,VDS_A,VDS_B
2.15e-08,-0.9375000832,-0.1250001664,-3.124995584000004,44.374999552
2.2000000000000002e-08,-0.4375001344,-0.1250001664,-2.4999956480000023,43.749999616
2.2500000000000003e-08,-1.7920000017213056e-07,-0.18750016000000014,-1.8749957120000005,43.12499968
2.3e-08,0.24999979519999993,-0.1250001664,-2.4999956480000023,42.499999744
2.3500000000000002e-08,0.4374997760000001,-1.7920000017213056e-07,-1.2499957760000058,41.874999808
2.4000000000000003e-08,0.37499978239999976,-0.06250017280000009,-1.2499957760000058,40.624999936
2.45e-08,0.4374997760000001,-0.1250001664,4.0959999978440464e-06,39.375000064
2.5000000000000002e-08,0.6874997503999998,-0.1250001664,2.500003839999998,39.375000064
2.55e-08,0.8749997312,-0.06250017280000009,4.375003647999996,38.750000127999996
2.6e-08,0.8749997312,-1.7920000017213056e-07,5.000003583999998,36.87500032
2.6500000000000002e-08,0.5624997632,-0.06250017280000009,8.125003264,35.625000448
2.7e-08,0.12499980799999988,-0.06250017280000009,10.000003071999998,35.000000512
2.75e-08,-0.18750016000000014,-0.1250001664,10.625003008,33.750000639999996
2.8000000000000003e-08,-0.1250001664,-0.06250017280000009,8.750003199999998,32.500000768
2.85e-08,0.12499980799999988,-0.06250017280000009,9.375003135999997,31.875000831999998
2.9e-08,0.18749980160000002,-1.7920000017213056e-07,11.250002943999998,30.000001024
2.9500000000000003e-08,-0.06250017280000009,-1.7920000017213056e-07,14.375002623999997,29.375001087999998
3.0000000000000004e-08,-0.6875001088000001,-0.1250001664,19.375002111999997,28.125001216
