Name,VDS_A,,,Name,VDS_B,,,Name,V_MR,,,Name,VOUT_RF,,,
50913705.5837563,-104.002128601074,-115.951240539551,,50913705.5837563,-104.249984741211,-116.503005981445,,50913705.5837563,1.39565490813261E-06,3.58347277421827E-07,,50913705.5837563,2.91659518496175,-6.98626736386638,,
50964467.0050761,-104.157104492188,-119.051315307617,,50964467.0050761,-103.673347473145,-115.506629943848,,50964467.0050761,1.48106388856843E-06,3.09356630261254E-07,,50964467.0050761,3.98088046328206,-7.87572506650309,,
51015228.4263959,-103.190521240234,-118.983238220215,,51015228.4263959,-103.324241638184,-117.571617126465,,51015228.4263959,1.64817612160134E-06,2.96351729530692E-07,,51015228.4263959,2.12317630068441,-9.46291378720622,,
51065989.8477157,-103.631713867188,-118.264770507813,,51065989.8477157,-104.596611022949,-115.467414855957,,51065989.8477157,1.41174241878176E-06,3.17079692297929E-07,,51065989.8477157,1.65342685000081,-8.78850582822184,,
51116751.2690355,-104.569351196289,-116.208541870117,,51116751.2690355,-102.747917175293,-113.631248474121,,51116751.2690355,1.42093477826092E-06,3.44802015087909E-07,,51116751.2690355,2.16011019961019,-9.27716854794841,,
51167512.6903553,-103.868202209473,-115.40015411377,,51167512.6903553,-103.551300048828,-116.03734588623,,51167512.6903553,1.41688423261252E-06,4.14746720405275E-07,,51167512.6903553,2.63720675722738,-9.14497402890544,,
51218274.1116751,-104.002532958984,-115.983245849609,,51218274.1116751,-104.276931762695,-116.43480682373,,51218274.1116751,1.38110510927904E-06,3.09549617669038E-07,,51218274.1116751,3.29968234316488,-9.32243374570231,,
51269035.5329949,-104.786804199219,-114.192474365234,,51269035.5329949,-102.671722412109,-116.409759521484,,51269035.5329949,1.27537673458828E-06,2.60821443282086E-07,,51269035.5329949,3.61775943056722,-12.1449129937492,,
51319796.9543147,-102.554382324219,-117.92057800293,,51319796.9543147,-103.941177368164,-117.465637207031,,51319796.9543147,1.48667754960554E-06,3.67484749240853E-07,,51319796.9543147,2.359283173243,-8.77209500058513,,
51370558.3756345,-104.231033325195,-116.905380249023,,51370558.3756345,-105.012893676758,-117.905838012695,,51370558.3756345,1.34722786500637E-06,3.64223669592826E-07,,51370558.3756345,2.5386044623055,-7.19679287656169,,
51421319.7969543,-103.752548217773,-116.792510986328,,51421319.7969543,-102.38459777832,-115.752563476563,,51421319.7969543,1.42711504936733E-06,2.95265129151238E-07,,51421319.7969543,4.26347323671956,-7.41497067197184,,
51472081.2182741,-103.257209777832,-114.559364318848,,51472081.2182741,-104.134078979492,-116.468200683594,,51472081.2182741,1.53971818811042E-06,2.64779731030868E-07,,51472081.2182741,3.0417782904305,-13.4925082085929,,
51522842.6395939,-103.556419372559,-116.474899291992,,51522842.6395939,-103.69295501709,-116.701019287109,,51522842.6395939,1.31760518484592E-06,3.36457507342072E-07,,51522842.6395939,4.05441256777425,-12.4709170220695,,
51573604.0609137,-104.556045532227,-115.567726135254,,51573604.0609137,-102.932624816895,-113.65714263916,,51573604.0609137,1.5331108746231E-06,3.97639555640641E-07,,51573604.0609137,4.13046237246175,-9.85844448788981,,
51624365.4822335,-103.255393981934,-115.257705688477,,51624365.4822335,-102.793243408203,-114.872802734375,,51624365.4822335,1.61322801978823E-06,3.41428084583233E-07,,51624365.4822335,1.80921908632894,-9.02967861874919,,
51675126.9035533,-102.20548248291,-117.685035705566,,51675126.9035533,-103.244583129883,-116.708534240723,,51675126.9035533,1.54523517154447E-06,3.86621142890719E-07,,51675126.9035533,3.99435397402425,-9.87950161679606,,
51725888.3248731,-103.510269165039,-114.388763427734,,51725888.3248731,-105.412712097168,-113.72289276123,,51725888.3248731,1.41606058420472E-06,3.24669722098906E-07,,51725888.3248731,3.68947573916097,-9.44144467099528,,
51776649.7461929,-105.012046813965,-115.247581481934,,51776649.7461929,-103.487686157227,-115.039726257324,,51776649.7461929,1.32959856229991E-06,3.67113409958768E-07,,51776649.7461929,3.83504458681722,-9.66483334287028,,
51827411.1675127,-103.700736999512,-115.563583374023,,51827411.1675127,-103.678787231445,-114.470016479492,,51827411.1675127,1.34553199527078E-06,3.45873082827059E-07,,51827411.1675127,4.07847567812581,-9.14913204892497,,
51878172.5888325,-103.841354370117,-116.035758972168,,51878172.5888325,-104.600105285645,-116.989387512207,,51878172.5888325,1.33349796388866E-06,3.99549764140494E-07,,51878172.5888325,3.10820742861409,-9.37145260556559,,
51928934.0101523,-104.322219848633,-113.60424041748,,51928934.0101523,-103.172813415527,-115.248542785645,,51928934.0101523,1.33269937654391E-06,3.54587187775854E-07,,51928934.0101523,3.01885958925863,-7.694427764257,,
51979695.4314721,-103.739868164063,-113.119041442871,,51979695.4314721,-105.104103088379,-115.530166625977,,51979695.4314721,1.46573956170075E-06,3.13623392863633E-07,,51979695.4314721,5.06529208437581,-8.97036007626872,,
52030456.8527919,-104.125289916992,-115.057556152344,,52030456.8527919,-104.063980102539,-115.276908874512,,52030456.8527919,1.51687225125106E-06,3.76284314334664E-07,,52030456.8527919,2.30973025576253,-8.02429989560466,,
52081218.2741117,-98.8648376464844,-114.301208496094,,52081218.2741117,-101.590377807617,-116.446594238281,,52081218.2741117,1.31332651600717E-06,3.55546838787868E-07,,52081218.2741117,3.88354464785238,-10.7256014703117,,
52131979.6954315,-102.571067810059,-116.104293823242,,52131979.6954315,-103.327072143555,-115.905029296875,,52131979.6954315,1.3627128759002E-06,3.4404871144811E-07,,52131979.6954315,1.81842013613362,-9.22021511777263,,
52182741.1167513,-104.07105255127,-115.322418212891,,52182741.1167513,-103.203414916992,-114.640922546387,,52182741.1167513,1.37714270030633E-06,4.19933727724581E-07,,52182741.1167513,4.66493197695394,-9.22685269101481,,
52233502.5380711,-104.135803222656,-114.818511962891,,52233502.5380711,-102.469429016113,-116.321395874023,,52233502.5380711,1.31218266105591E-06,3.8846170063916E-07,,52233502.5380711,4.93846102968831,-8.75389126523356,,
52284263.9593909,-104.322891235352,-117.443176269531,,52284263.9593909,-104.099250793457,-115.583709716797,,52284263.9593909,1.61195746648854E-06,3.90444749583961E-07,,52284263.9593909,2.88291903750081,-8.46015194638591,,
52335025.3807107,-103.655731201172,-115.043251037598,,52335025.3807107,-103.977767944336,-116.563331604004,,52335025.3807107,1.52427558493387E-06,4.13147258441401E-07,,52335025.3807107,3.78928347841878,-8.35699490292888,,
52385786.8020305,-103.50154876709,-116.518692016602,,52385786.8020305,-102.827133178711,-115.741065979004,,52385786.8020305,1.27983525574813E-06,3.19521852999355E-07,,52385786.8020305,1.84334536806722,-8.95453671201091,,
52436548.2233502,-104.739540100098,-117.726570129395,,52436548.2233502,-104.223747253418,-116.461555480957,,52436548.2233502,1.37564115155952E-06,4.03381455498742E-07,,52436548.2233502,3.16100283877034,-7.66590908749919,,
52487309.64467,-104.015090942383,-114.489379882813,,52487309.64467,-102.76838684082,-115.602264404297,,52487309.64467,1.43299993798149E-06,3.67423102229826E-07,,52487309.64467,3.09825106875081,-9.39459255917888,,
52538071.0659898,-104.646614074707,-114.632850646973,,52538071.0659898,-102.596809387207,-117.573989868164,,52538071.0659898,1.34708468607549E-06,3.02513877229125E-07,,52538071.0659898,2.73437472597738,-11.7552874444328,,
52588832.4873096,-104.062927246094,-115.801116943359,,52588832.4873096,-103.940147399902,-114.622871398926,,52588832.4873096,1.49129827572708E-06,3.85865603891082E-07,,52588832.4873096,3.18881961123128,-7.70388821347575,,
52639593.9086294,-104.207931518555,-115.164901733398,,52639593.9086294,-104.317276000977,-114.789520263672,,52639593.9086294,1.55139182329851E-06,4.13055819093877E-07,,52639593.9086294,2.69540377871175,-8.85269955380778,,
52690355.3299492,-103.873321533203,-113.738265991211,,52690355.3299492,-104.584136962891,-115.264434814453,,52690355.3299492,1.25534326963687E-06,3.59382758016742E-07,,52690355.3299492,3.01714297548909,-8.73885372861247,,
52741116.751269,-104.471725463867,-117.510414123535,,52741116.751269,-104.449356079102,-114.628974914551,,52741116.751269,1.51833589895995E-06,4.13025343808858E-07,,52741116.751269,3.58684512392659,-9.49981716855388,,
52791878.1725888,-103.511260986328,-116.630836486816,,52791878.1725888,-104.333961486816,-116.250091552734,,52791878.1725888,1.38401965977752E-06,3.39391868500266E-07,,52791878.1725888,2.55570956484456,-9.50013760312419,,
52842639.5939086,-104.856727600098,-117.207740783691,,52842639.5939086,-104.518890380859,-114.251579284668,,52842639.5939086,1.43038423392921E-06,3.34388367630329E-07,,52842639.5939086,3.34308596865316,-10.4424441216789,,
52893401.0152284,-104.248420715332,-117.432769775391,,52893401.0152284,-104.08317565918,-115.343658447266,,52893401.0152284,1.41211571633124E-06,4.33940492286978E-07,,52893401.0152284,2.92751284853597,-7.51190212949138,,
52944162.4365482,-103.998252868652,-117.497352600098,,52944162.4365482,-102.727966308594,-115.299346923828,,52944162.4365482,1.48143079257687E-06,4.47897592174859E-07,,52944162.4365482,2.34071322695394,-8.20790127499919,,
52994923.857868,-104.190017700195,-115.892578125,,52994923.857868,-102.506057739258,-114.452110290527,,52994923.857868,1.41999526855405E-06,3.47825343640227E-07,,52994923.857868,4.63425418154378,-8.37831143124919,,
53045685.2791878,-101.903968811035,-116.226890563965,,53045685.2791878,-101.875450134277,-114.528465270996,,53045685.2791878,1.56640316058962E-06,4.01456454299318E-07,,53045685.2791878,3.27020999209066,-6.80646542294841,,
53096446.7005076,-104.138168334961,-118.316856384277,,53096446.7005076,-104.238800048828,-116.896186828613,,53096446.7005076,1.35527260163169E-06,2.84677114978573E-07,,53096446.7005076,3.09441348330159,-8.01453427060466,,
53147208.1218274,-103.141983032227,-114.610954284668,,53147208.1218274,-104.964645385742,-116.371109008789,,53147208.1218274,1.28860894312271E-06,4.75774275678568E-07,,53147208.1218274,3.07267733828206,-9.32820919736247,,
53197969.5431472,-103.623374938965,-114.793045043945,,53197969.5431472,-104.398155212402,-114.524337768555,,53197969.5431472,1.40531762128188E-06,3.93428816758116E-07,,53197969.5431472,3.12123843447347,-6.88903073056559,,
53248730.964467,-104.987319946289,-114.930908203125,,53248730.964467,-104.995811462402,-118.023612976074,,53248730.964467,1.50580221150717E-06,3.06099569097321E-07,,53248730.964467,3.12091799990316,-6.28848294003825,,
53299492.3857868,-104.171829223633,-115.549934387207,,53299492.3857868,-103.814659118652,-114.925895690918,,53299492.3857868,1.40122297472971E-06,3.58974513375433E-07,,53299492.3857868,3.43473788515706,-8.02130917294841,,
53350253.8071066,-93.5898666381836,-115.235397338867,,53350253.8071066,-98.9123840332031,-112.688438415527,,53350253.8071066,1.72870184031504E-06,4.4452303761854E-07,,53350253.8071066,2.76264926211019,-10.1528780816398,,
53401015.2284264,-104.049743652344,-114.910568237305,,53401015.2284264,-103.284713745117,-113.94979095459,,53401015.2284264,1.40585838545854E-06,3.36248630371029E-07,,53401015.2284264,3.60575839296956,-8.91210964902263,,
53451776.6497462,-103.06330871582,-115.017921447754,,53451776.6497462,-103.038871765137,-116.167770385742,,53451776.6497462,1.55272237959068E-06,3.15533276779987E-07,,53451776.6497462,3.64710971132894,-6.01076534970622,,
53502538.071066,-103.644172668457,-116.168090820313,,53502538.071066,-103.504295349121,-116.733169555664,,53502538.071066,1.54468421296663E-06,3.27992692382487E-07,,53502538.071066,2.75215884462972,-10.3670885918937,,
53553299.4923858,-103.35147857666,-115.748428344727,,53553299.4923858,-103.761573791504,-114.270874023438,,53553299.4923858,1.51793985496789E-06,3.58409290555442E-07,,53553299.4923858,5.19202395693441,-9.40131405576091,,
53604060.9137056,-104.903442382813,-116.437156677246,,53604060.9137056,-104.789916992188,-114.997367858887,,53604060.9137056,1.49892828482302E-06,4.08526785544358E-07,,53604060.9137056,4.09317752138753,-6.51409176572184,,
53654822.3350254,-103.937843322754,-118.359848022461,,53654822.3350254,-103.868957519531,-115.926582336426,,53654822.3350254,1.4228081644039E-06,4.22478025230399E-07,,53654822.3350254,3.1335751654305,-7.81188992246013,,
53705583.7563452,-102.241760253906,-113.638381958008,,53705583.7563452,-104.086776733398,-114.371215820313,,53705583.7563452,1.43622204875261E-06,4.29694330721571E-07,,53705583.7563452,2.46002932802816,-8.6857607720695,,
53756345.177665,-103.447448730469,-116.444465637207,,53756345.177665,-102.86629486084,-115.879531860352,,53756345.177665,1.3920297448064E-06,4.24940307856629E-07,,53756345.177665,3.22669955507894,-8.88397244199138,,
53807106.5989848,-103.330627441406,-112.720199584961,,53807106.5989848,-103.618515014648,-115.399909973145,,53807106.5989848,1.59596135468243E-06,2.96749221959079E-07,,53807106.5989848,3.95465823427816,-8.58618954404216,,
53857868.0203046,-104.504409790039,-119.803512573242,,53857868.0203046,-103.924102783203,-115.467994689941,,53857868.0203046,1.43830760799786E-06,4.62562343252222E-07,,53857868.0203046,3.85136386171956,-8.19123867734294,,
53908629.4416244,-104.588577270508,-116.01831817627,,53908629.4416244,-103.814056396484,-114.802787780762,,53908629.4416244,1.44523609150562E-06,4.55813055287812E-07,,53908629.4416244,3.25877352968831,-7.69104031308513,,
53959390.8629442,-104.036529541016,-114.77165222168,,53959390.8629442,-103.83366394043,-115.686798095703,,53959390.8629442,1.56910495684912E-06,4.27121955998382E-07,,53959390.8629442,4.50180789248128,-8.0309756158195,,
54010152.284264,-103.30810546875,-114.229400634766,,54010152.284264,-102.599639892578,-115.588836669922,,54010152.284264,1.57453360201412E-06,2.76260069537363E-07,,54010152.284264,3.62779971377034,-10.6779177544914,,
54060913.7055838,-102.930892944336,-112.676467895508,,54060913.7055838,-102.239059448242,-113.562881469727,,54060913.7055838,1.37052861922048E-06,3.61269083098678E-07,,54060913.7055838,3.20519992128988,-6.84638241513591,,
54111675.1269035,-100.577194213867,-113.916259765625,,54111675.1269035,-98.9857482910156,-112.717979431152,,54111675.1269035,1.40089439304471E-06,3.77461133480932E-07,,54111675.1269035,2.72923251406331,-7.35022762997966,,
54162436.5482233,-89.3700180053711,-108.051452636719,,54162436.5482233,-90.4365768432617,-110.426422119141,,54162436.5482233,1.75186293290067E-06,3.64732700743709E-07,,54162436.5482233,3.24518557802816,-8.44889096005778,,
54213197.9695431,-45.0390625,-100.485443115234,,54213197.9695431,-44.6720390319824,-96.3954696655273,,54213197.9695431,8.31193493094165E-05,5.27758192721202E-07,,54213197.9695431,39.2741391302743,-5.45444515927653,,
54263959.3908629,-94.1405334472656,-108.467315673828,,54263959.3908629,-92.6486053466797,-107.790596008301,,54263959.3908629,1.67046667420159E-06,3.89135836899026E-07,,54263959.3908629,3.53234835878988,-8.55397061093669,,
54314720.8121827,-99.0304870605469,-112.620697021484,,54314720.8121827,-101.151245117188,-114.089920043945,,54314720.8121827,1.45677548846213E-06,3.44750229482579E-07,,54314720.8121827,4.88070651308675,-7.34134701474528,,
54365482.2335025,-102.898078918457,-112.815101623535,,54365482.2335025,-102.748718261719,-114.037208557129,,54365482.2335025,1.48414114767717E-06,4.15529609680706E-07,,54365482.2335025,4.23822757021566,-7.39769009335856,,
54416243.6548223,-102.345748901367,-116.706192016602,,54416243.6548223,-102.83861541748,-115.398124694824,,54416243.6548223,1.3995869833743E-06,4.27478515882109E-07,,54416243.6548223,2.75910159365316,-7.23603085263591,,
54467005.0761421,-102.823059082031,-115.563026428223,,54467005.0761421,-103.386810302734,-114.759162902832,,54467005.0761421,1.49798983692787E-06,3.26516641505619E-07,,54467005.0761421,2.79362460390706,-10.0760653374992,,
54517766.4974619,-103.875885009766,-113.511306762695,,54517766.4974619,-103.553718566895,-116.992515563965,,54517766.4974619,1.42490678612829E-06,4.16231707736002E-07,,54517766.4974619,3.58862277285238,-6.46462277158122,,
54568527.9187817,-103.788627624512,-114.859619140625,,54568527.9187817,-102.447372436523,-115.546493530273,,54568527.9187817,1.52305234644984E-06,3.95778803713195E-07,,54568527.9187817,5.96326419130941,-8.99896267636638,,
54619289.3401015,-103.515632629395,-116.138320922852,,54619289.3401015,-103.404708862305,-115.627243041992,,54619289.3401015,1.45869740891685E-06,3.09035342398183E-07,,54619289.3401015,3.82974978701253,-7.70080593808513,,
54670050.7614213,-103.72745513916,-117.465347290039,,54670050.7614213,-105.09700012207,-115.155815124512,,54670050.7614213,1.42549765927094E-06,4.08958334484879E-07,,54670050.7614213,4.98471041933675,-9.59053829892497,,
